date,buy,sell,gear,close,high,low,rsi,dev200,vix,adx,atr_pct,sma200,macd_hist
2017-03-27,62,32,3,130.83999633789062,131.07000732421875,129.39999389648438,55.77870633727779,9.899106245989147,12.5,30.99839624260243,0.7621089610318427,119.05465003967285,-0.32280220053085984
2017-03-28,69,36,3,131.63999938964844,132.02999877929688,130.5500030517578,60.89160143184617,10.46575730401056,11.529999732971191,29.39011948984654,0.8003437582572498,119.16815002441406,-0.2483877705221752
2017-03-29,64,35,3,132.25,132.3000030517578,131.58999633789062,64.28267829227163,10.86497732709921,11.420000076293944,28.184618236956105,0.7874705422545909,119.28925003051758,-0.1582246589303994
2017-03-30,66,37,3,132.47000122070312,132.61000061035156,132.0800018310547,65.44637737242446,10.935761330514163,11.539999961853027,27.38794198557587,0.772682599714949,119.41145004272461,-0.08744530205653311
2017-03-31,67,30,3,132.3800048828125,132.74000549316406,132.1300048828125,64.52030979387376,10.746042314237894,12.369999885559082,26.783244025896103,0.7861579244596276,119.53475006103515,-0.052109692405687635
2017-04-03,71,29,3,132.3000030517578,132.80999755859375,131.55999755859375,63.657987243436054,10.566914896875923,12.380000114440918,25.396402171554133,0.8082289242079439,119.65605007171631,-0.04008529329497146
2017-04-04,63,29,3,132.50999450683594,132.52999877929688,131.8699951171875,64.98099820095601,10.6221332316544,11.789999961853027,24.10862044966515,0.7740664566787946,119.78615005493164,-0.02470419167273663
2017-04-05,64,24,3,131.97000122070312,133.47999572753906,131.72000122070312,59.029889841803424,10.057360569560842,12.890000343322754,23.9589824010953,0.837853345627269,119.91020004272461,-0.05583144494254144
2017-04-06,60,23,3,132.0399932861328,132.38999938964844,131.6999969482422,59.54702854303492,10.003168528013342,12.390000343322754,23.788896008619066,0.852015409812699,120.03290000915527,-0.07542240073406714
2017-04-07,60,25,3,131.97000122070312,132.3699951171875,131.5,58.748443890100525,9.831716366867099,12.869999885559082,23.309287407049432,0.8643748217545048,120.15655002593994,-0.09551719578165407
2017-04-10,66,22,3,132.02000427246094,132.57000732421875,131.66000366210938,59.169728426504385,9.767132886333881,14.050000190734863,23.09117180188212,0.7672010049593292,120.27280006408691,-0.10699887409374542
2017-04-11,65,19,3,131.4499969482422,132.10000610351562,130.5,52.57788472829383,9.169940436093396,15.06999969482422,21.655302772668424,0.7955232836125478,120.40860004425049,-0.15180387080994096
2017-04-12,63,15,3,130.9199981689453,131.5399932861328,130.77999877929688,47.301227833353295,8.600346354364813,15.770000457763672,20.321995816969977,0.7998343517930818,120.5521000289917,-0.2122472823592476
2017-04-13,60,12,3,130.39999389648438,131.50999450683594,130.3800048828125,42.76626440991263,8.052741915671511,15.960000038146973,19.581132275781407,0.8013806730711013,120.68180000305176,-0.2782024252811234
2017-04-17,55,18,3,131.47999572753906,131.5,130.72000122070312,52.87228197925948,8.834163841595931,14.65999984741211,18.893187558963497,0.7638314363659517,120.80764999389649,-0.2414120058475312
2017-04-18,54,22,3,131.27999877929688,131.66000366210938,130.9499969482422,51.073785609158385,8.561946008887755,14.420000076293944,18.001372867107573,0.7231004977637014,120.92634998321533,-0.22328757801205545
2017-04-19,56,24,3,131.49000549316406,132.2899932861328,131.30999755859375,52.8860659287192,8.630462703052368,14.93000030517578,17.171331276248,0.7382416788974203,121.04340000152588,-0.19113835111705302
2017-04-20,62,30,3,132.58999633789062,132.8800048828125,131.82000732421875,61.028766841965606,9.425449399281682,14.149999618530272,17.123528099164787,0.7784468418943593,121.16924999237061,-0.09465161644321168
2017-04-21,67,25,3,132.55999755859375,132.75999450683594,132.22000122070312,60.720551666825706,9.291282459309288,14.630000114440918,17.079139434730372,0.7748507354548343,121.29054996490478,-0.03479494015008122
2017-04-24,62,38,3,134.16000366210938,134.2899932861328,133.8000030517578,69.55277243523642,10.494100924555825,10.84000015258789,18.501300082385516,0.7911653966445029,121.41824996948242,0.10306734765183367
2017-04-25,63,45,3,135.1300048828125,135.3699951171875,134.47999572753906,73.45038047893146,11.179312656787237,10.760000228881836,20.529395904258276,0.8145580756998255,121.54239997863769,0.24215472144590244
2017-04-26,65,39,3,134.94000244140625,135.50999450683594,134.86000061035156,71.51910570020004,10.913435043641721,10.850000381469728,22.494083338482966,0.7569487113562103,121.66244998931884,0.3001381221119367
2017-04-27,63,42,3,135.75,135.75,135.19000244140625,74.5868410058949,11.46807353197779,10.359999656677246,24.45997880897001,0.7587459958625197,121.78375,0.3673811263161423
2017-04-28,65,42,3,135.99000549316406,136.33999633789062,135.77000427246094,75.43128125745588,11.551704298447394,10.81999969482422,26.612829258839163,0.7427000042493722,121.9076000213623,0.39968998332475025
2017-05-01,60,45,3,137.1999969482422,137.3800048828125,136.3800048828125,79.18625062589621,12.427957982303896,10.109999656677246,29.092696312516924,0.7611393650980423,122.03369998931885,0.46940037369013377
2017-05-02,62,47,3,137.42999267578125,137.49000549316406,137.02000427246094,79.81766920780689,12.498290379657275,10.59000015258789,31.441300468134468,0.7011341064923033,122.16184993743896,0.49528809043712163
2017-05-03,62,44,3,136.99000549316406,137.1699981689453,136.6199951171875,75.12259399841552,12.026016086807664,10.68000030517578,32.915654160352865,0.7059932542320888,122.28409996032715,0.4484659215885758
2017-05-04,61,41,3,137.0399932861328,137.42999267578125,136.55999755859375,75.30035758274107,11.95286718116339,10.460000038146973,34.4249984661617,0.692184185656499,122.40864994049072,0.38877201425465047
2017-05-05,61,47,3,137.5399932861328,137.5399932861328,136.8800048828125,77.06564324452465,12.250834519228144,10.56999969482422,35.88671411453579,0.6668164683672202,122.52914989471435,0.35197224154829465
2017-05-08,61,47,3,137.83999633789062,137.83999633789062,137.3300018310547,78.07802510607388,12.382587121990667,9.770000457763672,37.4086723067045,0.6550005539708514,122.65244987487793,0.31788561984475217
2017-05-09,63,48,3,138.32000732421875,138.6300048828125,137.92999267578125,79.62759205262488,12.660644387998163,9.960000038146973,39.208913084731215,0.6413674158744727,122.77579990386963,0.2980495858861276
2017-05-10,61,53,3,138.39999389648438,138.4499969482422,137.91000366210938,79.88277365613168,12.612332889658237,10.210000038146973,40.840644136284865,0.5971277249846964,122.8994998550415,0.2619774430528832
2017-05-11,63,51,3,138.2899932861328,138.3300018310547,137.3800048828125,78.42785067578704,12.410783024144543,10.600000381469728,41.3213533548395,0.6223951014749796,123.02199981689454,0.20489814532119066
2017-05-12,61,45,3,138.60000610351562,138.6300048828125,138.22999572753906,79.55786107840859,12.552901311218701,10.399999618530272,41.961204920114135,0.5524610890673187,123.14209983825684,0.16398143239178675
2017-05-15,59,55,3,139.0399932861328,139.1199951171875,138.52999877929688,81.07320483574316,12.800005131636594,10.420000076293944,42.85120035354199,0.5188620342988836,123.26239978790284,0.1432609496895627
2017-05-16,58,61,3,139.6199951171875,139.63999938964844,138.99000549316406,82.87531540216928,13.158593779367948,10.649999618530272,43.96063513468159,0.5167066057035343,123.3843497467041,0.144894161850448
2017-05-17,78,17,3,136.07000732421875,138.77000427246094,136.0500030517578,50.91856162382431,10.19108117373981,15.59000015258789,41.075350132150234,0.6750702968941208,123.48549980163574,-0.10344391129202446
2017-05-18,76,21,3,137.25999450683594,137.72000122070312,135.8699951171875,56.91585202052664,11.054471186636135,14.65999984741211,38.231103688485796,0.7347872215759623,123.59699977874756,-0.19271095206631172
2017-05-19,72,26,3,137.83999633789062,138.4199981689453,137.66000366210938,59.51259801756686,11.422321312765174,12.039999961853027,36.19273058833534,0.7197770313975118,123.70949977874756,-0.21608443854457127
2017-05-22,70,38,3,139.0,139.07000732421875,138.10000610351562,64.16459057922957,12.254156523551675,10.93000030517578,34.80777913625122,0.7528252126256584,123.82614978790284,-0.15942498296361807
2017-05-23,68,36,3,139.13999938964844,139.4199981689453,138.77999877929688,64.69187533859996,12.265855312545556,10.720000267028809,33.78119255044752,0.7433407530066268,123.93794979095459,-0.12030354005050059
2017-05-24,69,42,3,139.77999877929688,139.85000610351562,139.1699981689453,67.0767914214299,12.677100084412729,10.020000457763672,33.13829328322236,0.7317617577870648,124.05359977722168,-0.06204236638094507
2017-05-25,65,49,3,140.97000122070312,141.3300018310547,140.00999450683594,70.99926822166753,13.526319314648303,9.989999771118164,33.44577761850432,0.7706810254542003,124.17384979248047,0.04040238969139831
2017-05-26,65,49,3,141.22000122070312,141.27999877929688,140.80999755859375,71.76045760920627,13.61510888260226,9.8100004196167,33.73129878698045,0.7672938523785104,124.29684978485108,0.10508939082817847
2017-05-30,66,50,3,141.33999633789062,141.50999450683594,141.05999755859375,72.13846222239619,13.60096884629876,10.380000114440918,34.12800381860098,0.7494593692665605,124.41794975280762,0.13418343528577026
2017-05-31,66,47,3,141.2899932861328,141.83999633789062,140.57000732421875,71.70771454338636,13.450946525206998,10.40999984741211,33.86675988838043,0.7866292376358222,124.53839973449708,0.12828862897404747
2017-06-01,63,51,3,141.83999633789062,141.89999389648438,140.97999572753906,73.57666170255547,13.782304415368266,9.890000343322754,33.6652778610647,0.7785435859833432,124.65909973144531,0.13877109640147856
2017-06-02,57,66,3,143.4600067138672,143.49000549316406,142.11000061035156,78.15422037923787,14.960080904413536,9.75,34.419241051084946,0.8319893017389612,124.79114974975586,0.22693809376430152
2017-06-05,57,62,3,143.42999267578125,143.67999267578125,143.22999572753906,77.88501022760127,14.815639372897513,10.06999969482422,35.21495629941109,0.8251913910400428,124.92199970245362,0.2533564486322444
2017-06-06,60,52,3,142.86000061035156,143.72999572753906,142.64999389648438,72.75927217861046,14.242440876193788,10.449999809265137,35.19356664244096,0.8499837596327381,125.04984970092774,0.2046494700248771
2017-06-07,60,55,3,143.4199981689453,143.5399932861328,142.60000610351562,74.53260043994715,14.570421654081795,10.390000343322754,35.10874115527312,0.7156807458333987,125.18064968109131,0.18305554852264638
2017-06-08,61,60,3,143.57000732421875,143.8000030517578,142.7899932861328,75.00205233678442,14.570267863065824,10.15999984741211,35.201499046004564,0.6731416903577527,125.3117497253418,0.1530058322784731
2017-06-09,73,28,3,139.97999572753906,143.89999389648438,138.11000061035156,50.84599635204622,11.605564686692919,10.699999809265137,34.116461575012366,0.9266632078249907,125.42384971618652,-0.11979667477452915
2017-06-12,72,24,3,139.22999572753906,139.47999572753906,137.47000122070312,47.41058837077461,10.908421554715764,11.460000038146973,33.43696509865928,0.9973213787648144,125.53599967956544,-0.34893522382962683
2017-06-13,68,29,3,140.36000061035156,140.55999755859375,139.27999877929688,52.60630942916417,11.70290097929945,10.420000076293944,31.965090886499265,1.0244060953715313,125.65474967956543,-0.41792141500374047
2017-06-14,68,27,3,139.75,140.92999267578125,138.6199951171875,49.74894257730311,11.115882017015016,10.640000343322754,30.962846286826153,1.1106557868004088,125.76959968566895,-0.49300139895123696
2017-06-15,69,28,3,139.1300048828125,139.27999877929688,137.49000549316406,46.95721412187625,10.525418912402545,10.899999618530272,30.603263859498714,1.1520556897603502,125.88054969787598,-0.5674792134954951
2017-06-16,65,30,3,138.14999389648438,138.77999877929688,137.63999938964844,42.86275310795499,9.652860576838394,10.380000114440918,30.269365891266066,1.212966094450086,125.98849967956544,-0.6593573216056765
2017-06-19,58,43,3,140.4600067138672,140.58999633789062,139.27999877929688,53.21762658768727,11.380196946896929,10.369999885559082,28.580895478011996,1.2942159675843632,126.10859970092774,-0.5458607526071952
2017-06-20,63,28,3,139.36000061035156,140.5,139.30999755859375,48.69228820713334,10.408908234789763,10.859999656677246,27.01303009427607,1.3003318745938144,126.22169971466064,-0.5259643064910832
2017-06-21,61,33,3,140.74000549316406,140.80999755859375,139.58999633789062,53.97939510535319,11.397996352478156,10.75,25.332162926164703,1.3144802414580377,126.33979972839356,-0.4063103222089183
2017-06-22,60,31,3,140.6999969482422,141.22000122070312,140.33999633789062,53.80628386808981,11.26571055568084,10.479999542236328,23.572529791266113,1.2757635378763543,126.45404972076416,-0.32009858133910263
2017-06-23,62,31,3,141.24000549316406,141.4199981689453,140.14999389648438,55.86371623919854,11.589855755578018,10.020000457763672,22.08590620287378,1.312355663054997,126.57064975738525,-0.2216222476064842
2017-06-26,59,28,3,140.5800018310547,142.2899932861328,140.27000427246094,52.770136722864095,10.966048801017882,9.899999618530272,21.321360812943855,1.3662776548491606,126.68739974975585,-0.1966978504843564
2017-06-27,63,24,3,138.02999877929688,140.22000122070312,138.02000427246094,42.88808442706124,8.851186674850227,11.0600004196167,20.56107389087558,1.4753518779029025,126.80614974975586,-0.33934799184962783
2017-06-28,56,29,3,140.02000427246094,140.13999938964844,137.74000549316406,50.65425456780482,10.317467642251733,10.029999732971191,20.02006009491393,1.525291168881524,126.9245997619629,-0.2890464695864065
2017-06-29,58,24,3,137.58999633789062,139.44000244140625,136.25,42.9702719172676,8.307793312682819,11.4399995803833,20.31978860436666,1.4473638224372662,127.0360997390747,-0.40185960720049
2017-06-30,59,24,3,137.63999938964844,138.6699981689453,137.19000244140625,43.16133983968878,8.254269850425153,11.18000030517578,20.598107934572763,1.393386005095607,127.1450997543335,-0.4518115757587546
2017-07-03,59,22,3,136.19000244140625,138.42999267578125,136.10000610351562,39.07324279012322,7.03576230502551,11.220000267028809,21.39074478263234,1.4606681362532228,127.23784976959229,-0.5544415423957737
2017-07-05,56,26,3,137.52999877929688,137.89999389648438,136.16000366210938,44.32171978978145,8.00300382300645,11.06999969482422,22.126764712973408,1.4168320939770616,127.33904975891113,-0.5053944872319522
2017-07-06,56,25,3,136.2899932861328,137.05999755859375,135.8000030517578,40.81761161585257,6.947292672077551,12.539999961853027,22.987921715407083,1.401945997514175,127.43659973144531,-0.5273481341897527
2017-07-07,58,29,3,137.75999450683594,138.1300048828125,136.74000549316406,46.24349772692659,8.012829524273146,11.1899995803833,22.786803270097913,1.4051340149818492,127.54039970397949,-0.4185045687963695
2017-07-10,55,34,3,138.66000366210938,138.99000549316406,137.5,49.30781089590231,8.631149602917198,11.109999656677246,21.888577220124468,1.3470759899371414,127.64294971466065,-0.26880730966103134
2017-07-11,56,32,3,139.0500030517578,139.22000122070312,137.94000244140625,50.621350099845834,8.851581264544137,10.890000343322754,20.870965488982023,1.347920809559359,127.74274974822998,-0.13328608997620928
2017-07-12,60,41,3,140.6999969482422,140.86000061035156,139.9600067138672,55.835445152534135,10.046879230136534,10.300000190734863,20.001875776818245,1.3503896925010772,127.85459972381592,0.06695930835188646
2017-07-13,65,37,3,141.00999450683594,141.35000610351562,140.60000610351562,56.759277768689685,10.187344138932326,9.899999618530272,19.498652399258532,1.3408355909046563,127.97294971466064,0.21160732365109675
2017-07-14,69,36,3,142.1199951171875,142.3000030517578,141.19000244140625,59.986821343374416,10.9523229459561,9.510000228881836,19.582496008844437,1.3313686565528744,128.0910496902466,0.3643973183023965
2017-07-17,68,35,3,142.19000244140625,142.69000244140625,141.9199981689453,60.18865378914286,10.905285339488492,9.81999969482422,19.874033169041688,1.2679206796240279,128.2084997177124,0.4470805667766643
2017-07-18,72,33,3,143.13999938964844,143.1699981689453,141.63999938964844,62.921841745778345,11.536213571887833,9.890000343322754,20.40431325939329,1.2081075250159667,128.3349997329712,0.5366277673701246
2017-07-19,64,44,3,143.97999572753906,144.19000244140625,143.5,65.1970372337413,12.08044450555143,9.789999961853027,21.406876992967963,1.1340861473170376,128.46129970550538,0.6175398827485343
2017-07-20,64,41,3,144.1699981689453,144.44000244140625,143.52000427246094,65.70959131657999,12.116549673997016,9.579999923706056,22.45618843924292,0.9913888742940453,128.58939968109132,0.6459095569368882
2017-07-21,64,36,3,144.11000061035156,144.11000061035156,143.35000610351562,65.38214378769611,11.957837304429765,9.359999656677246,23.253888927317746,0.9590883334542668,128.71809967041017,0.6224328872151794
2017-07-24,62,42,3,144.77000427246094,144.8699951171875,143.9199981689453,67.31189006268762,12.357199664659186,9.43000030517578,24.376049905704626,0.8866280844675488,128.84799968719483,0.6122207647773364
2017-07-25,62,35,3,144.39999389648438,144.74000549316406,144.00999450683594,65.12025433989595,11.958505803316074,9.43000030517578,25.418056528492436,0.8404244890230157,128.9763496398926,0.5437294753604895
2017-07-26,65,40,3,144.8699951171875,144.9499969482422,144.52999877929688,66.60754123090257,12.208076050464811,9.600000381469728,26.49520746176278,0.7795180215289335,129.108349609375,0.4946686679243356
2017-07-27,67,30,3,143.9600067138672,145.9600067138672,142.3000030517578,61.16909256242242,11.396520536828032,10.109999656677246,25.254875513636886,0.8747479120881684,129.23204963684083,0.3711631949044589
2017-07-28,63,27,3,143.83999633789062,144.0800018310547,142.8699951171875,60.46788908507828,11.190428488517062,10.289999961853027,24.103138704662843,0.8615734647638925,129.36364963531494,0.25704020488094903
2017-07-31,64,22,3,143.22999572753906,144.42999267578125,142.9199981689453,56.897609704321496,10.608548701520574,10.260000228881836,23.287136666916638,0.8767126606678886,129.4926996231079,0.12292461047488623
2017-08-01,60,22,3,143.55999755859375,143.75999450683594,143.1199951171875,58.33098971187155,10.74981233593722,10.09000015258789,22.52942048900947,0.8164838594102053,129.62549961090087,0.043017189778336906
2017-08-02,64,30,3,143.9499969482422,144.52000427246094,142.61000061035156,60.022997942194266,10.935956076785883,10.279999732971191,22.384316558460135,0.8718316357611509,129.75954959869384,0.005006140356929478
2017-08-03,61,25,3,143.38999938964844,144.1699981689453,143.1300048828125,56.4767747726898,10.391369960321176,10.4399995803833,22.249577194378553,0.8627821923197878,129.89239959716798,-0.06539046907305135
2017-08-04,62,26,3,143.64999389648438,143.97000122070312,143.05999755859375,57.7255633868143,10.481851156466764,10.029999732971191,22.04290985427357,0.8681819628920437,130.02134956359862,-0.09991639744181402
2017-08-07,63,34,3,144.55999755859375,144.55999755859375,143.7100067138672,61.85138362486983,11.06765711346925,9.93000030517578,22.307135306039335,0.832082174533697,130.154899559021,-0.06843957620502383
2017-08-08,63,27,3,144.30999755859375,145.47000122070312,143.89999389648438,60.115578151162616,10.762394708551717,10.960000038146973,23.169045446031685,0.8592621124579888,130.2878995513916,-0.07111631328115275
2017-08-09,59,20,3,144.1199951171875,144.19000244140625,142.7899932861328,58.76574607367477,10.506426961313691,11.109999656677246,22.69794913839475,0.8901323590036659,130.41774951934815,-0.09106852757527184
2017-08-10,74,12,3,141.02999877929688,143.39999389648438,140.88999938964844,42.17869116937304,8.048224692178806,16.040000915527344,21.52704944258714,1.0316966912349437,130.5250495147705,-0.30566602022873723
2017-08-11,65,15,3,142.10000610351562,142.41000366210938,140.89999389648438,47.68527716410974,8.77253651373336,15.510000228881836,20.439785439337157,1.0520778904773347,130.63959953308105,-0.3648354574030086
2017-08-14,54,22,3,143.92999267578125,144.14999389648438,143.19000244140625,55.49214777036614,10.065695462124813,12.329999923706056,19.839203037855146,1.1027194573855537,130.76734951019287,-0.2741522069088813
2017-08-15,52,26,3,144.02999877929688,144.3000030517578,143.63999938964844,55.87963326805233,10.031986133364418,12.039999961853027,19.3805630652318,1.1074090357712294,130.8982995223999,-0.20407642438204998
2017-08-16,56,27,3,144.27999877929688,144.9600067138672,143.8000030517578,56.89003633973911,10.108658123982744,11.739999771118164,19.384474923924834,0.9817229027693503,131.0341995239258,-0.14055310034678847
2017-08-17,71,14,3,141.3300018310547,143.94000244140625,141.3300018310547,44.06598454619388,7.757258592777004,15.550000190734863,18.47826968375196,1.0901540995623364,131.15589954376222,-0.2883627084789021
2017-08-18,67,17,3,141.22999572753906,142.1999969482422,140.64999389648438,43.706299228753245,7.57798794545665,14.260000228881836,18.04279167071875,1.0929495211904798,131.28149951934813,-0.378346285837576
2017-08-21,56,15,3,141.0500030517578,141.52999877929688,140.17999267578125,43.02559395274452,7.335127619162231,13.1899995803833,17.90989862499125,1.1302993923174058,131.41084953308106,-0.43161076802968784
2017-08-22,51,23,3,143.1999969482422,143.35000610351562,141.75999450683594,52.5350410868535,8.85048525859156,11.350000381469728,16.745985593792906,1.1327824449637434,131.55659950256347,-0.30939019255181605
2017-08-23,49,27,3,142.69000244140625,143.00999450683594,142.3800048828125,50.38669478992022,8.343244340916794,12.25,15.665209207679423,1.1258182256816462,131.70179950714112,-0.25263507001337704
2017-08-24,54,25,3,142.27000427246094,143.1699981689453,141.47000122070312,48.62323467889268,7.91814755290304,12.229999542236328,15.023043283093168,1.1688044532514608,131.8313995361328,-0.2335684599438942
2017-08-25,52,23,3,141.97000122070312,143.17999267578125,141.77999877929688,47.34850242166309,7.5891391705629125,11.279999732971191,14.419400968499046,1.1959269095120144,131.95569953918456,-0.23093362473342555
2017-08-28,58,23,3,142.41000366210938,142.74000549316406,141.9499969482422,49.44203077463125,7.82142887234627,11.31999969482422,13.858875962090238,1.1531094777639128,132.07949954986572,-0.1909842638539781
2017-08-29,58,24,3,142.97000122070312,143.2100067138672,141.05999755859375,52.05495936191684,8.133988501244396,11.699999809265137,13.942627183668128,1.1800682547939498,132.21559955596925,-0.12164799288027628
2017-08-30,63,27,3,144.64999389648438,144.88999938964844,143.0,58.91500622860328,9.285402206010405,11.220000267028809,13.150305600390848,1.1016746708189824,132.35984951019287,0.03422543437295128
2017-08-31,70,32,3,146.1999969482422,146.2100067138672,144.97999572753906,64.0288510954987,10.324883008311156,10.59000015258789,13.221233406393177,1.092437772907973,132.517699508667,0.2277938912399081
2017-09-01,72,34,3,146.0,146.58999633789062,145.61000061035156,62.94025118463001,10.05030697057919,10.130000114440918,13.500411433575863,1.0415862917666798,132.66659950256349,0.3226415839920004
2017-09-05,67,20,3,144.69000244140625,145.8800048828125,143.60000610351562,56.20021312834923,8.948803317639028,12.229999542236328,12.69615958649329,1.1369140748937265,132.80549949645996,0.2790679303310226
2017-09-06,64,20,3,145.1300048828125,145.4600067138672,144.0800018310547,57.83352984522943,9.167624475965178,11.630000114440918,11.949354299916537,1.1442949905284996,132.94234951019288,0.26206352075048345
2017-09-07,60,20,3,145.47000122070312,145.83999633789062,144.94000244140625,59.10263490256985,9.307644432508901,11.550000190734863,11.191300774327674,1.0409614171371893,133.08309951782226,0.2556241462087281
2017-09-08,57,20,3,144.2100067138672,145.35000610351562,144.05999755859375,52.76463325603198,8.256465344736046,12.119999885559082,10.877420588775848,1.043122224380568,133.21144954681395,0.1534539966278745
2017-09-11,58,27,3,145.8699951171875,146.1199951171875,145.3000030517578,59.00234880928946,9.391858377764544,10.729999542236328,10.151337040909794,1.0586723913117027,133.34629951477052,0.18263431494978033
2017-09-12,63,32,3,146.22000122070312,146.41000366210938,145.52999877929688,60.195900747823565,9.540152912350464,10.579999923706056,9.673770378554446,0.9867712438988473,133.4852995300293,0.20859661080417036
2017-09-13,62,32,3,146.4199981689453,146.44000244140625,145.72999572753906,60.89643778754734,9.576615106841627,10.5,9.251549416069384,0.9800579471927745,133.62339950561523,0.22113225835844785
2017-09-14,62,26,3,145.55999755859375,146.2899932861328,145.47000122070312,56.307329489153865,8.822948591503005,10.4399995803833,8.652413564072893,0.9490446708799607,133.75854949951173,0.15644463052750224
2017-09-15,61,32,3,146.05999755859375,146.58999633789062,145.2899932861328,58.27602271315171,9.086168537751348,10.170000076293944,8.333669847337024,0.9409059424479097,133.89414947509766,0.1331814748754705
2017-09-18,56,35,3,145.5500030517578,146.3699951171875,145.11000061035156,55.52775069748854,8.591528447314682,10.149999618530272,7.879775149344696,0.967267325936399,134.03439949035644,0.07234283150357856
2017-09-19,56,36,3,145.8000030517578,146.00999450683594,145.30999755859375,56.608035625172086,8.655112506526518,10.18000030517578,7.458301501208927,0.8945715326589135,134.1860494995117,0.0394780525977827
2017-09-20,64,23,3,145.35000610351562,145.91000366210938,144.22999572753906,54.062385748929024,8.200218853647149,9.779999732971191,7.721420101357018,0.885547374110159,134.33429954528808,-0.018892572371558725
2017-09-21,62,21,3,144.4600067138672,145.25999450683594,143.9499969482422,49.336792652051564,7.4262956878443696,9.670000076293944,8.185842731424632,0.8830917001392926,134.4735995864868,-0.11822675080000211
2017-09-22,61,20,3,144.32000732421875,144.52999877929688,143.85000610351562,48.616897132256454,7.212799948868792,9.59000015258789,8.697727413798457,0.8691002468436463,134.61079963684082,-0.18989611862236633
2017-09-25,62,13,3,142.8000030517578,143.8300018310547,142.10000610351562,41.531286380596754,5.98739983799282,10.210000038146973,10.374759145133368,0.869347964755251,134.73299964904785,-0.32810456843574953
2017-09-26,59,19,3,143.1699981689453,143.8000030517578,142.6699981689453,43.682909157720935,6.165093543953355,10.170000076293944,11.932002895658771,0.8546286184203866,134.85599964141846,-0.37941014810262585
2017-09-27,58,26,3,144.4600067138672,145.0,143.57000732421875,50.519753971854534,7.022633635082776,9.869999885559082,12.089416630644864,0.8929813481751087,134.9807996749878,-0.31397930897227627
2017-09-28,59,29,3,144.41000366210938,144.55999755859375,143.77999877929688,50.26502985706484,6.884825874575289,9.550000190734863,12.235586527417613,0.8621290320496602,135.10804969787597,-0.2636111240386508
2017-09-29,61,34,3,145.4499969482422,145.55999755859375,144.32000732421875,55.31187183720606,7.555106582476269,9.510000228881836,11.421229253205706,0.8230619318015516,135.23299968719482,-0.15516245949841356
2017-10-02,62,37,3,145.5800018310547,146.1699981689453,144.92999267578125,55.91411410047334,7.550357179553603,9.449999809265137,11.058001201441,0.8399902930468776,135.35984970092773,-0.07371482111447014
2017-10-03,58,35,3,145.88999938964844,146.05999755859375,145.4499969482422,57.38875600703004,7.677988802776864,9.510000228881836,10.72071801051663,0.8333090657181315,135.48729969024657,-0.001805799557478338
2017-10-04,60,33,3,146.02999877929688,146.33999633789062,145.47000122070312,58.07086759494446,7.676295038200536,9.630000114440918,10.651560069284088,0.8285969900026502,135.61944969177247,0.04951024181913988
2017-10-05,62,42,3,147.4600067138672,147.5399932861328,146.41000366210938,64.34862448337688,8.621115183836684,9.1899995803833,11.516196836754943,0.8307334248340292,135.75629974365233,0.16744141827208903
2017-10-06,58,43,3,147.66000366210938,147.66000366210938,146.9600067138672,65.13485464839997,8.659940929011224,9.649999618530272,12.403389850356495,0.8025191040441769,135.8918497467041,0.24206546321988603
2017-10-09,57,39,3,147.49000549316406,148.00999450683594,147.3000030517578,63.845974630242104,8.42700767719752,10.329999923706056,13.476031917575426,0.8039281223168299,136.02699977874755,0.2614695812338811
2017-10-10,60,42,3,147.60000610351562,148.13999938964844,146.9499969482422,64.33772380109674,8.398381900963377,10.079999923706056,14.044252678949494,0.7796159836133726,136.16439979553223,0.26251864880452913
2017-10-11,56,47,3,148.0399932861328,148.07000732421875,147.33999633789062,66.3115015370638,8.610479494373896,9.850000381469728,14.571886243082572,0.7449718166348401,136.30359977722168,0.27246877152865556
2017-10-12,58,41,3,147.77000427246094,148.35000610351562,147.6199951171875,63.971758173877774,8.305329468549418,9.90999984741211,15.296345417607908,0.7487507151704346,136.43834980010988,0.2415462676474629
2017-10-13,58,46,3,148.33999633789062,148.50999450683594,147.77999877929688,66.64733430864072,8.609818857914869,9.609999656677246,16.103867181954236,0.6746082769652939,136.58064979553222,0.23968169931042527
2017-10-16,61,50,3,148.85000610351562,148.88999938964844,148.38999938964844,68.87465515330116,8.867095689972423,9.90999984741211,17.169636717786368,0.6444643277072565,136.72634983062744,0.2517536124606874
2017-10-17,60,46,3,149.0399932861328,149.05999755859375,148.57000732421875,69.68676542806345,8.884365168384425,10.3100004196167,18.298277276343445,0.5794217095949323,136.87914978027345,0.2509309215536958
2017-10-18,61,47,3,148.86000061035156,149.2100067138672,148.63999938964844,67.8797726105253,8.636516020319183,10.06999969482422,19.471311045828667,0.5700461399643693,137.02574977874755,0.21788609689953187
2017-10-19,62,42,3,148.30999755859375,148.3300018310547,147.27000427246094,62.54298777991561,8.124184848702791,10.050000190734863,18.59432304136416,0.5890170169077915,137.1663497543335,0.142267523099609
2017-10-20,62,46,3,148.7100067138672,149.0399932861328,148.52999877929688,64.71573830912415,8.305896563142918,9.970000267028809,18.45855245777326,0.5629357922316398,137.30554977416992,0.10423190190615839
2017-10-23,64,39,3,147.74000549316406,149.02999877929688,147.52999877929688,56.202081068622206,7.498407029993021,11.06999969482422,17.21222807251096,0.6096610301256536,137.43459980010985,0.004078010228361406
