date,close,high,low,buy,sell,rsi,dev200,gear,vix,adx,atr_pct,sma200,macd_hist
2023-04-14,141.03334045410156,142.82666015625,139.49667358398438,62,18,48.709296193717094,11.46783516215127,3,17.06999969482422,13.220472038829437,2.411283968997081,126.5237996673584,-0.6484544811098574
2023-04-17,141.03334045410156,141.1233367919922,139.09666442871094,65,18,48.709296193717094,11.366831663079004,3,16.950000762939453,12.611035359631064,2.3552346997365214,126.63854969024658,-0.6328323566537553
2023-04-18,141.64332580566406,143.36000061035156,140.57000732421875,61,18,50.07554214844566,11.73774342887748,3,16.829999923706055,12.116222809026658,2.324416048536424,126.76408298492431,-0.5605480877497068
2023-04-19,140.0933380126953,140.42999267578125,139.23666381835938,64,18,46.673394380704785,10.394481395246924,3,16.459999084472656,11.296232573278841,2.1912255409950743,126.90248302459717,-0.593105182767566
2023-04-20,139.9633331298828,142.06333923339844,138.5500030517578,56,18,46.38871505704515,10.176291634302457,3,17.170000076293945,10.969535047229638,2.201596988957483,127.0357996749878,-0.5976963181865075
2023-04-21,138.93666076660156,139.47999572753906,137.7133331298828,54,18,44.10105039780426,9.260248361493623,3,16.770000457763672,10.370598177554147,2.2053557788635825,127.16121631622315,-0.6403792100284591
2023-04-24,138.31333923339844,139.47666931152344,137.3800048828125,55,17,42.723486818947855,8.687315010870526,3,16.889999389648438,9.694539433196407,2.163651837439799,127.25803302764892,-0.6774993076863576
2023-04-25,133.6666717529297,137.5,133.5800018310547,58,3,34.1577279922201,4.977577391826136,3,18.76000022888184,10.143119719657443,2.2857148727998418,127.32878303527832,-0.964403237980193
2023-04-26,134.3800048828125,135.7566680908203,133.69332885742188,61,3,36.270135162945266,5.464848337525694,3,18.84000015258789,10.55965855708555,2.1722337091109694,127.41686637878418,-1.0485660702689645
2023-04-27,134.94667053222656,135.11666870117188,131.52999877929688,62,6,37.97259018184182,5.835421112686328,3,17.030000686645508,11.54342234702058,2.2105735767918535,127.50614974975586,-1.0082128371191994
2023-04-28,137.3800048828125,137.413330078125,134.97332763671875,57,23,44.79266326851916,7.660952746845771,3,15.779999732971191,11.550109862305787,2.0903085256398297,127.60429977416992,-0.7705063729652439
2023-05-01,138.6233367919922,139.02667236328125,137.57000732421875,58,29,47.94229910085342,8.557149787830037,3,16.079999923706055,10.984526730312083,2.0574755377231906,127.69618312835694,-0.4957507284940108
2023-05-02,137.63333129882812,139.46665954589844,136.2899932861328,69,26,45.70628431627608,7.720638722775357,3,17.780000686645508,10.856727438834087,2.0189931302346933,127.76876644134522,-0.3535729798010334
